103  ,-1.104365,-0.593439, 0.731063,  0.701961, 0.690196, 0.686275, 1.000000, -0.367505,-0.160552, 0.916058,  0.568751, 0.565223,
21   , 0.372481,-0.372481, 1.362272,  0.701961, 0.690196, 0.686275, 1.000000, -0.367505,-0.160552, 0.916058,  0.461336, 0.163664,
26   ,-0.949077, 0.583732, 0.999677,  0.701961, 0.690196, 0.686275, 1.000000, -0.367505,-0.160552, 0.916058,  0.836363, 0.543041,
87   ,-0.806848,-1.210426,-0.061003,  0.701961, 0.690196, 0.686275, 1.000000, -0.756269,-0.622640, 0.200940,  0.493491, 0.466373,
104  ,-1.104365,-0.593439, 0.731063,  0.701961, 0.690196, 0.686275, 1.000000, -0.756269,-0.622640, 0.200940,  0.568751, 0.565223,
50   ,-1.379755,-0.451554, 0.134243,  0.701961, 0.690196, 0.686275, 1.000000, -0.756269,-0.622640, 0.200940,  0.513019, 0.578606,
34   , 1.276998,-0.156942, 0.000000,  0.701961, 0.690196, 0.686275, 1.000000,  0.896326, 0.442235, 0.032059,  0.250000, 0.641485,
30   , 0.814192, 0.814192,-0.456791,  0.701961, 0.690196, 0.686275, 1.000000,  0.896326, 0.442235, 0.032059,  0.584660, 0.790340,
44   , 1.132487, 0.086755, 0.678677,  0.701961, 0.690196, 0.686275, 1.000000,  0.896326, 0.442235, 0.032059,  0.388666, 0.115221,
79   ,-0.418453, 0.957210, 0.910276,  0.701961, 0.690196, 0.686275, 1.000000, -0.130752, 0.987871,-0.083754,  0.549995, 0.033043,
77   , 0.565388, 0.990187,-0.236683,  0.701961, 0.690196, 0.686275, 1.000000, -0.130752, 0.987871,-0.083754,  0.220707, 0.511414,
55   ,-0.750917, 0.786315,-0.586395,  0.701961, 0.690196, 0.686275, 1.000000, -0.130752, 0.987871,-0.083754,  0.434096, 0.708309,
45   , 1.132487, 0.086755, 0.678677,  0.701961, 0.690196, 0.686275, 1.000000,  0.693386, 0.679163, 0.240735,  0.388666, 0.115221,
32   , 0.814192, 0.814192,-0.456791,  0.701961, 0.690196, 0.686275, 1.000000,  0.693386, 0.679163, 0.240735,  0.584660, 0.790340,
76   , 0.565388, 0.990187,-0.236683,  0.701961, 0.690196, 0.686275, 1.000000,  0.693386, 0.679163, 0.240735,  0.220707, 0.511414,
68   , 0.600585,-0.740306,-0.898234,  0.701961, 0.690196, 0.686275, 1.000000,  0.844614,-0.328959,-0.422389,  0.160652, 0.700221,
61   , 0.978651, 0.108558,-0.803352,  0.701961, 0.690196, 0.686275, 1.000000,  0.844614,-0.328959,-0.422389,  0.595873, 0.863917,
36   , 1.276998,-0.156942, 0.000000,  0.701961, 0.690196, 0.686275, 1.000000,  0.844614,-0.328959,-0.422389,  0.250000, 0.641485,
49   ,-1.379755,-0.451554, 0.134243,  0.701961, 0.690196, 0.686275, 1.000000, -0.914728, 0.324566,-0.240684,  0.513019, 0.578606,
73   ,-1.031947, 0.883717, 0.613016,  0.701961, 0.690196, 0.686275, 1.000000, -0.914728, 0.324566,-0.240684,  0.806983, 0.539437,
54   ,-0.750917, 0.786315,-0.586395,  0.701961, 0.690196, 0.686275, 1.000000, -0.914728, 0.324566,-0.240684,  0.434096, 0.708309,
110  ,-0.074768,-0.628088,-0.887626,  0.701961, 0.690196, 0.686275, 1.000000, -0.050703, 0.184789,-0.981469,  0.492210, 0.945557,
57   ,-0.750917, 0.786315,-0.586395,  0.701961, 0.690196, 0.686275, 1.000000, -0.050703, 0.184789,-0.981469,  0.434096, 0.708309,
62   , 0.978651, 0.108558,-0.803352,  0.701961, 0.690196, 0.686275, 1.000000, -0.050703, 0.184789,-0.981469,  0.595873, 0.863917,
47   , 1.132487, 0.086755, 0.678677,  0.701961, 0.690196, 0.686275, 1.000000,  0.600716, 0.168999, 0.781396,  0.388666, 0.115221,
23   , 0.372481,-0.372481, 1.362272,  0.701961, 0.690196, 0.686275, 1.000000,  0.600716, 0.168999, 0.781396,  0.461336, 0.163664,
65   , 0.881637,-0.644076, 1.029586,  0.701961, 0.690196, 0.686275, 1.000000,  0.600716, 0.168999, 0.781396,  0.338742, 0.687719,
106  , 0.182522,-0.805527,-0.888320,  0.701961, 0.690196, 0.686275, 1.000000,  0.134049,-0.916538,-0.376814,  0.523969, 0.959397,
70   , 0.600585,-0.740306,-0.898234,  0.701961, 0.690196, 0.686275, 1.000000,  0.134049,-0.916538,-0.376814,  0.160652, 0.700221,
91   , 0.549309,-1.245285, 0.311800,  0.701961, 0.690196, 0.686275, 1.000000,  0.134049,-0.916538,-0.376814,  0.532547, 0.325377,
69   , 0.600585,-0.740306,-0.898234,  0.701961, 0.690196, 0.686275, 1.000000,  0.524135,-0.793608,-0.308982,  0.160652, 0.700221,
95   , 1.076378,-0.797923, 0.056851,  0.701961, 0.690196, 0.686275, 1.000000,  0.524135,-0.793608,-0.308982,  0.506510, 0.272948,
90   , 0.549309,-1.245285, 0.311800,  0.701961, 0.690196, 0.686275, 1.000000,  0.524135,-0.793608,-0.308982,  0.532547, 0.325377,
89   , 0.549309,-1.245285, 0.311800,  0.701961, 0.690196, 0.686275, 1.000000,  0.076051,-0.928496,-0.363470,  0.532547, 0.325377,
84   ,-0.806848,-1.210426,-0.061003,  0.701961, 0.690196, 0.686275, 1.000000,  0.076051,-0.928496,-0.363470,  0.493491, 0.466373,
108  , 0.182522,-0.805527,-0.888320,  0.701961, 0.690196, 0.686275, 1.000000,  0.076051,-0.928496,-0.363470,  0.523969, 0.959397,
107  , 0.182522,-0.805527,-0.888320,  0.701961, 0.690196, 0.686275, 1.000000, -0.386384,-0.557391,-0.734863,  0.523969, 0.959397,
85   ,-0.806848,-1.210426,-0.061003,  0.701961, 0.690196, 0.686275, 1.000000, -0.386384,-0.557391,-0.734863,  0.493491, 0.466373,
109  ,-0.074768,-0.628088,-0.887626,  0.701961, 0.690196, 0.686275, 1.000000, -0.386384,-0.557391,-0.734863,  0.492210, 0.945557,
102  ,-1.104365,-0.593439, 0.731063,  0.701961, 0.690196, 0.686275, 1.000000, -0.303827,-0.416738, 0.856749,  0.568751, 0.565223,
98   , 0.293927,-1.019630, 1.019630,  0.701961, 0.690196, 0.686275, 1.000000, -0.303827,-0.416738, 0.856749,  0.466503, 0.214282,
22   , 0.372481,-0.372481, 1.362272,  0.701961, 0.690196, 0.686275, 1.000000, -0.303827,-0.416738, 0.856749,  0.461336, 0.163664,
105  ,-1.104365,-0.593439, 0.731063,  0.701961, 0.690196, 0.686275, 1.000000, -0.905680, 0.022873, 0.423344,  0.568751, 0.565223,
27   ,-0.949077, 0.583732, 0.999677,  0.701961, 0.690196, 0.686275, 1.000000, -0.905680, 0.022873, 0.423344,  0.836363, 0.543041,
51   ,-1.379755,-0.451554, 0.134243,  0.701961, 0.690196, 0.686275, 1.000000, -0.905680, 0.022873, 0.423344,  0.513019, 0.578606,
28   ,-0.949077, 0.583732, 0.999677,  0.701961, 0.690196, 0.686275, 1.000000, -0.381179, 0.689095, 0.616320,  0.836363, 0.543041,
80   ,-0.418453, 0.957210, 0.910276,  0.701961, 0.690196, 0.686275, 1.000000, -0.381179, 0.689095, 0.616320,  0.549995, 0.033043,
74   ,-1.031947, 0.883717, 0.613016,  0.701961, 0.690196, 0.686275, 1.000000, -0.381179, 0.689095, 0.616320,  0.806983, 0.539437,
53   ,-1.379755,-0.451554, 0.134243,  0.701961, 0.690196, 0.686275, 1.000000, -0.942067, 0.135342, 0.306909,  0.513019, 0.578606,
6    ,-0.949077, 0.583732, 0.999677,  0.701961, 0.690196, 0.686275, 1.000000, -0.942067, 0.135342, 0.306909,  0.836363, 0.543041,
75   ,-1.031947, 0.883717, 0.613016,  0.701961, 0.690196, 0.686275, 1.000000, -0.942067, 0.135342, 0.306909,  0.806983, 0.539437,
37   , 1.276998,-0.156942, 0.000000,  0.701961, 0.690196, 0.686275, 1.000000,  0.915968, 0.327407,-0.231966,  0.250000, 0.641485,
60   , 0.978651, 0.108558,-0.803352,  0.701961, 0.690196, 0.686275, 1.000000,  0.915968, 0.327407,-0.231966,  0.595873, 0.863917,
31   , 0.814192, 0.814192,-0.456791,  0.701961, 0.690196, 0.686275, 1.000000,  0.915968, 0.327407,-0.231966,  0.584660, 0.790340,
14   ,-0.750917, 0.786315,-0.586395,  0.701961, 0.690196, 0.686275, 1.000000, -0.071713, 0.992657,-0.097415,  0.434096, 0.708309,
0    ,-1.031947, 0.883717, 0.613016,  0.701961, 0.690196, 0.686275, 1.000000, -0.071713, 0.992657,-0.097415,  0.806983, 0.539437,
15   ,-0.418453, 0.957210, 0.910276,  0.701961, 0.690196, 0.686275, 1.000000, -0.071713, 0.992657,-0.097415,  0.549995, 0.033043,
2    , 0.565388, 0.990187,-0.236683,  0.701961, 0.690196, 0.686275, 1.000000,  0.488488, 0.753120, 0.440669,  0.220707, 0.511414,
81   ,-0.418453, 0.957210, 0.910276,  0.701961, 0.690196, 0.686275, 1.000000,  0.488488, 0.753120, 0.440669,  0.549995, 0.033043,
46   , 1.132487, 0.086755, 0.678677,  0.701961, 0.690196, 0.686275, 1.000000,  0.488488, 0.753120, 0.440669,  0.388666, 0.115221,
93   , 0.549309,-1.245285, 0.311800,  0.701961, 0.690196, 0.686275, 1.000000,  0.637317,-0.709978, 0.299597,  0.532547, 0.325377,
40   , 1.243450,-0.622291, 0.311546,  0.701961, 0.690196, 0.686275, 1.000000,  0.637317,-0.709978, 0.299597,  0.532547, 0.256841,
64   , 0.881637,-0.644076, 1.029586,  0.701961, 0.690196, 0.686275, 1.000000,  0.637317,-0.709978, 0.299597,  0.338742, 0.687719,
41   , 1.243450,-0.622291, 0.311546,  0.701961, 0.690196, 0.686275, 1.000000,  0.878960,-0.307439,-0.364568,  0.532547, 0.256841,
96   , 1.076378,-0.797923, 0.056851,  0.701961, 0.690196, 0.686275, 1.000000,  0.878960,-0.307439,-0.364568,  0.506510, 0.272948,
35   , 1.276998,-0.156942, 0.000000,  0.701961, 0.690196, 0.686275, 1.000000,  0.878960,-0.307439,-0.364568,  0.250000, 0.641485,
97   , 1.076378,-0.797923, 0.056851,  0.701961, 0.690196, 0.686275, 1.000000,  0.845404,-0.303580,-0.439467,  0.506510, 0.272948,
72   , 0.600585,-0.740306,-0.898234,  0.701961, 0.690196, 0.686275, 1.000000,  0.845404,-0.303580,-0.439467,  0.160652, 0.700221,
7    , 1.276998,-0.156942, 0.000000,  0.701961, 0.690196, 0.686275, 1.000000,  0.845404,-0.303580,-0.439467,  0.250000, 0.641485,
33   , 0.814192, 0.814192,-0.456791,  0.701961, 0.690196, 0.686275, 1.000000,  0.065606, 0.452163,-0.889519,  0.584660, 0.790340,
63   , 0.978651, 0.108558,-0.803352,  0.701961, 0.690196, 0.686275, 1.000000,  0.065606, 0.452163,-0.889519,  0.595873, 0.863917,
56   ,-0.750917, 0.786315,-0.586395,  0.701961, 0.690196, 0.686275, 1.000000,  0.065606, 0.452163,-0.889519,  0.434096, 0.708309,
9    , 0.978651, 0.108558,-0.803352,  0.701961, 0.690196, 0.686275, 1.000000,  0.002652, 0.109917,-0.993937,  0.595873, 0.863917,
71   , 0.600585,-0.740306,-0.898234,  0.701961, 0.690196, 0.686275, 1.000000,  0.002652, 0.109917,-0.993937,  0.160652, 0.700221,
111  ,-0.074768,-0.628088,-0.887626,  0.701961, 0.690196, 0.686275, 1.000000,  0.002652, 0.109917,-0.993937,  0.492210, 0.945557,
12   , 0.600585,-0.740306,-0.898234,  0.701961, 0.690196, 0.686275, 1.000000, -0.019827,-0.024841,-0.999495,  0.160652, 0.700221,
4    , 0.182522,-0.805527,-0.888320,  0.701961, 0.690196, 0.686275, 1.000000, -0.019827,-0.024841,-0.999495,  0.523969, 0.959397,
20   ,-0.074768,-0.628088,-0.887626,  0.701961, 0.690196, 0.686275, 1.000000, -0.019827,-0.024841,-0.999495,  0.492210, 0.945557,
58   ,-0.750917, 0.786315,-0.586395,  0.701961, 0.690196, 0.686275, 1.000000,  0.035392, 0.799668,-0.599398,  0.434096, 0.708309,
78   , 0.565388, 0.990187,-0.236683,  0.701961, 0.690196, 0.686275, 1.000000,  0.035392, 0.799668,-0.599398,  0.220707, 0.511414,
8    , 0.814192, 0.814192,-0.456791,  0.701961, 0.690196, 0.686275, 1.000000,  0.035392, 0.799668,-0.599398,  0.584660, 0.790340,
86   ,-0.806848,-1.210426,-0.061003,  0.701961, 0.690196, 0.686275, 1.000000, -0.098768,-0.957858, 0.269728,  0.493491, 0.466373,
92   , 0.549309,-1.245285, 0.311800,  0.701961, 0.690196, 0.686275, 1.000000, -0.098768,-0.957858, 0.269728,  0.532547, 0.325377,
99   , 0.293927,-1.019630, 1.019630,  0.701961, 0.690196, 0.686275, 1.000000, -0.098768,-0.957858, 0.269728,  0.466503, 0.214282,
19   , 0.293927,-1.019630, 1.019630,  0.701961, 0.690196, 0.686275, 1.000000, -0.345153,-0.798862, 0.492634,  0.466503, 0.214282,
1    ,-1.104365,-0.593439, 0.731063,  0.701961, 0.690196, 0.686275, 1.000000, -0.345153,-0.798862, 0.492634,  0.568751, 0.565223,
16   ,-0.806848,-1.210426,-0.061003,  0.701961, 0.690196, 0.686275, 1.000000, -0.345153,-0.798862, 0.492634,  0.493491, 0.466373,
67   , 0.881637,-0.644076, 1.029586,  0.701961, 0.690196, 0.686275, 1.000000,  0.890398,-0.091527, 0.445885,  0.338742, 0.687719,
39   , 1.243450,-0.622291, 0.311546,  0.701961, 0.690196, 0.686275, 1.000000,  0.890398,-0.091527, 0.445885,  0.532547, 0.256841,
43   , 1.132487, 0.086755, 0.678677,  0.701961, 0.690196, 0.686275, 1.000000,  0.890398,-0.091527, 0.445885,  0.388666, 0.115221,
42   , 1.243450,-0.622291, 0.311546,  0.701961, 0.690196, 0.686275, 1.000000,  0.980441, 0.055696, 0.188766,  0.532547, 0.256841,
38   , 1.276998,-0.156942, 0.000000,  0.701961, 0.690196, 0.686275, 1.000000,  0.980441, 0.055696, 0.188766,  0.250000, 0.641485,
3    , 1.132487, 0.086755, 0.678677,  0.701961, 0.690196, 0.686275, 1.000000,  0.980441, 0.055696, 0.188766,  0.388666, 0.115221,
25   , 0.372481,-0.372481, 1.362272,  0.701961, 0.690196, 0.686275, 1.000000,  0.289516,-0.475097, 0.830941,  0.461336, 0.163664,
100  , 0.293927,-1.019630, 1.019630,  0.701961, 0.690196, 0.686275, 1.000000,  0.289516,-0.475097, 0.830941,  0.466503, 0.214282,
66   , 0.881637,-0.644076, 1.029586,  0.701961, 0.690196, 0.686275, 1.000000,  0.289516,-0.475097, 0.830941,  0.338742, 0.687719,
29   ,-0.949077, 0.583732, 0.999677,  0.701961, 0.690196, 0.686275, 1.000000, -0.047593, 0.295982, 0.954007,  0.836363, 0.543041,
24   , 0.372481,-0.372481, 1.362272,  0.701961, 0.690196, 0.686275, 1.000000, -0.047593, 0.295982, 0.954007,  0.461336, 0.163664,
82   ,-0.418453, 0.957210, 0.910276,  0.701961, 0.690196, 0.686275, 1.000000, -0.047593, 0.295982, 0.954007,  0.549995, 0.033043,
59   ,-0.750917, 0.786315,-0.586395,  0.701961, 0.690196, 0.686275, 1.000000, -0.622137,-0.133098,-0.771512,  0.434096, 0.708309,
112  ,-0.074768,-0.628088,-0.887626,  0.701961, 0.690196, 0.686275, 1.000000, -0.622137,-0.133098,-0.771512,  0.492210, 0.945557,
52   ,-1.379755,-0.451554, 0.134243,  0.701961, 0.690196, 0.686275, 1.000000, -0.622137,-0.133098,-0.771512,  0.513019, 0.578606,
113  ,-0.074768,-0.628088,-0.887626,  0.701961, 0.690196, 0.686275, 1.000000, -0.615570,-0.274674,-0.738667,  0.492210, 0.945557,
88   ,-0.806848,-1.210426,-0.061003,  0.701961, 0.690196, 0.686275, 1.000000, -0.615570,-0.274674,-0.738667,  0.493491, 0.466373,
13   ,-1.379755,-0.451554, 0.134243,  0.701961, 0.690196, 0.686275, 1.000000, -0.615570,-0.274674,-0.738667,  0.513019, 0.578606,
48   , 1.132487, 0.086755, 0.678677,  0.701961, 0.690196, 0.686275, 1.000000,  0.394499, 0.497315, 0.772689,  0.388666, 0.115221,
83   ,-0.418453, 0.957210, 0.910276,  0.701961, 0.690196, 0.686275, 1.000000,  0.394499, 0.497315, 0.772689,  0.549995, 0.033043,
5    , 0.372481,-0.372481, 1.362272,  0.701961, 0.690196, 0.686275, 1.000000,  0.394499, 0.497315, 0.772689,  0.461336, 0.163664,
11   , 0.881637,-0.644076, 1.029586,  0.701961, 0.690196, 0.686275, 1.000000,  0.483756,-0.768156, 0.419424,  0.338742, 0.687719,
101  , 0.293927,-1.019630, 1.019630,  0.701961, 0.690196, 0.686275, 1.000000,  0.483756,-0.768156, 0.419424,  0.466503, 0.214282,
17   , 0.549309,-1.245285, 0.311800,  0.701961, 0.690196, 0.686275, 1.000000,  0.483756,-0.768156, 0.419424,  0.532547, 0.325377,
94   , 0.549309,-1.245285, 0.311800,  0.701961, 0.690196, 0.686275, 1.000000,  0.666081,-0.742118, 0.074819,  0.532547, 0.325377,
18   , 1.076378,-0.797923, 0.056851,  0.701961, 0.690196, 0.686275, 1.000000,  0.666081,-0.742118, 0.074819,  0.506510, 0.272948,
10   , 1.243450,-0.622291, 0.311546,  0.701961, 0.690196, 0.686275, 1.000000,  0.666081,-0.742118, 0.074819,  0.532547, 0.256841,
