34   , 0.035343, 0.417786, 0.011853,  0.631373, 0.505882, 0.458824, 1.000000,  0.120352, 0.023222, 0.992460,  0.375000, 0.500000,
83   , 0.122039, 0.456273, 0.000439,  0.301961, 0.235294, 0.203922, 1.000000,  0.120352, 0.023222, 0.992460,  0.375000, 0.625000,
51   , 0.027734, 0.454934, 0.011907,  0.631373, 0.505882, 0.458824, 1.000000,  0.120352, 0.023222, 0.992460,  0.375000, 0.500000,
41   , 0.035343, 0.417422,-0.012023,  0.631373, 0.505882, 0.458824, 1.000000,  0.071959, 0.003156,-0.997403,  0.375000, 0.750000,
63   , 0.027734, 0.454934,-0.012453,  0.631373, 0.505882, 0.458824, 1.000000,  0.071959, 0.003156,-0.997403,  0.375000, 0.750000,
73   , 0.114020, 0.472100,-0.006174,  0.301961, 0.235294, 0.203922, 1.000000,  0.071959, 0.003156,-0.997403,  0.375000, 0.653323,
43   , 0.000000, 0.409973, 0.021431,  0.631373, 0.505882, 0.458824, 1.000000,  0.165861, 0.105385, 0.980502,  0.375000, 0.375000,
50   , 0.027734, 0.454934, 0.011907,  0.631373, 0.505882, 0.458824, 1.000000,  0.165861, 0.105385, 0.980502,  0.375000, 0.500000,
67   , 0.000000, 0.469416, 0.015042,  0.631373, 0.505882, 0.458824, 1.000000,  0.165861, 0.105385, 0.980502,  0.375000, 0.375000,
36   , 0.000000, 0.409609,-0.021225,  0.631373, 0.505882, 0.458824, 1.000000,  0.243834, 0.038344,-0.969059,  0.375000, 0.875000,
65   , 0.027734, 0.454934,-0.012453,  0.631373, 0.505882, 0.458824, 1.000000,  0.243834, 0.038344,-0.969059,  0.375000, 0.750000,
40   , 0.035343, 0.417422,-0.012023,  0.631373, 0.505882, 0.458824, 1.000000,  0.243834, 0.038344,-0.969059,  0.375000, 0.750000,
105  , 0.022318, 0.644939, 0.010702,  0.870588, 0.796078, 0.780392, 1.000000, -0.221441,-0.199459, 0.954557,  0.375000, 0.500000,
98   , 0.000000, 0.707990, 0.018700,  0.470588, 0.431373, 0.423529, 1.000000, -0.221441,-0.199459, 0.954557,  0.375000, 0.375000,
