55   , 0.000000,-0.425864, 0.016258,  1.000000, 0.917647, 0.898039, 1.000000,  0.262776,-0.005971, 0.964839,  0.625000, 0.375000,
69   , 0.035343, 0.417786, 0.011853,  0.870588, 0.796078, 0.780392, 1.000000,  0.262776,-0.005971, 0.964839,  0.375000, 0.500000,
87   , 0.000000, 0.409973, 0.021431,  0.741176, 0.678431, 0.662745, 1.000000,  0.262776,-0.005971, 0.964839,  0.375000, 0.375000,
63   , 0.043550, 0.401985, 0.000287,  0.870588, 0.796078, 0.780392, 1.000000,  0.821658,-0.017457,-0.569713,  0.375000, 0.625000,
75   , 0.020390,-0.404091,-0.008417,  1.000000, 0.917647, 0.898039, 1.000000,  0.821658,-0.017457,-0.569713,  0.625000, 0.750000,
83   , 0.035343, 0.417422,-0.012023,  0.870588, 0.796078, 0.780392, 1.000000,  0.821658,-0.017457,-0.569713,  0.375000, 0.750000,
43   , 0.000000,-0.489557,-0.000026,  1.000000, 0.917647, 0.898039, 1.000000,  0.449939,-0.192949,-0.871967,  0.750000, 0.625000,
73   , 0.020390,-0.404091,-0.008417,  1.000000, 0.917647, 0.898039, 1.000000,  0.449939,-0.192949,-0.871967,  0.625000, 0.750000,
50   , 0.031345,-0.416398,-0.000041,  1.000000, 0.917647, 0.898039, 1.000000,  0.449939,-0.192949,-0.871967,  0.625000, 0.625000,
60   , 0.020843,-0.403484, 0.008612,  1.000000, 0.917647, 0.898039, 1.000000,  0.804632,-0.016548, 0.593543,  0.625000, 0.500000,
62   , 0.043550, 0.401985, 0.000287,  0.870588, 0.796078, 0.780392, 1.000000,  0.804632,-0.016548, 0.593543,  0.375000, 0.625000,
68   , 0.035343, 0.417786, 0.011853,  0.870588, 0.796078, 0.780392, 1.000000,  0.804632,-0.016548, 0.593543,  0.375000, 0.500000,
59   , 0.020843,-0.403484, 0.008612,  1.000000, 0.917647, 0.898039, 1.000000,  0.465488,-0.199267, 0.862331,  0.625000, 0.500000,
47   , 0.000000,-0.489557,-0.000026,  1.000000, 0.917647, 0.898039, 1.000000,  0.465488,-0.199267, 0.862331,  0.750000, 0.625000,
51   , 0.031345,-0.416398,-0.000041,  1.000000, 0.917647, 0.898039, 1.000000,  0.465488,-0.199267, 0.862331,  0.625000, 0.625000,
70   , 0.035343, 0.417786, 0.011853,  0.631373, 0.505882, 0.458824, 1.000000,  0.120352, 0.023222, 0.992460,  0.375000, 0.500000,
134  , 0.122039, 0.456273, 0.000439,  0.301961, 0.235294, 0.203922, 1.000000,  0.120352, 0.023222, 0.992460,  0.375000, 0.625000,
102  , 0.027734, 0.454934, 0.011907,  0.631373, 0.505882, 0.458824, 1.000000,  0.120352, 0.023222, 0.992460,  0.375000, 0.500000,
84   , 0.035343, 0.417422,-0.012023,  0.631373, 0.505882, 0.458824, 1.000000,  0.071959, 0.003156,-0.997403,  0.375000, 0.750000,
114  , 0.027734, 0.454934,-0.012453,  0.631373, 0.505882, 0.458824, 1.000000,  0.071959, 0.003156,-0.997403,  0.375000, 0.750000,
124  , 0.114020, 0.472100,-0.006174,  0.301961, 0.235294, 0.203922, 1.000000,  0.071959, 0.003156,-0.997403,  0.375000, 0.653323,
88   , 0.000000, 0.409973, 0.021431,  0.631373, 0.505882, 0.458824, 1.000000,  0.165861, 0.105385, 0.980502,  0.375000, 0.375000,
101  , 0.027734, 0.454934, 0.011907,  0.631373, 0.505882, 0.458824, 1.000000,  0.165861, 0.105385, 0.980502,  0.375000, 0.500000,
118  , 0.000000, 0.469416, 0.015042,  0.631373, 0.505882, 0.458824, 1.000000,  0.165861, 0.105385, 0.980502,  0.375000, 0.375000,
77   , 0.000000, 0.409609,-0.021225,  0.631373, 0.505882, 0.458824, 1.000000,  0.243834, 0.038344,-0.969059,  0.375000, 0.875000,
116  , 0.027734, 0.454934,-0.012453,  0.631373, 0.505882, 0.458824, 1.000000,  0.243834, 0.038344,-0.969059,  0.375000, 0.750000,
82   , 0.035343, 0.417422,-0.012023,  0.631373, 0.505882, 0.458824, 1.000000,  0.243834, 0.038344,-0.969059,  0.375000, 0.750000,
156  , 0.022318, 0.644939, 0.010702,  0.870588, 0.796078, 0.780392, 1.000000, -0.221441,-0.199459, 0.954557,  0.375000, 0.500000,
149  , 0.000000, 0.707990, 0.018700,  0.470588, 0.431373, 0.423529, 1.000000, -0.221441,-0.199459, 0.954557,  0.375000, 0.375000,
160  , 0.000000, 0.660418, 0.008759,  0.870588, 0.796078, 0.780392, 1.000000, -0.221441,-0.199459, 0.954557,  0.375000, 0.375000,
166  , 0.022318, 0.645135,-0.010520,  0.870588, 0.796078, 0.780392, 1.000000,  0.040788,-0.120521,-0.991872,  0.375000, 0.750000,
136  , 0.000000, 0.707482,-0.019014,  0.470588, 0.431373, 0.423529, 1.000000,  0.040788,-0.120521,-0.991872,  0.375000, 0.875000,
141  , 0.034957, 0.675507,-0.013691,  0.470588, 0.431373, 0.423529, 1.000000,  0.040788,-0.120521,-0.991872,  0.375000, 0.750000,
129  , 0.137792, 0.462584,-0.000600,  0.301961, 0.235294, 0.203922, 1.000000,  0.376478, 0.926101,-0.024531,  0.375000, 0.625000,
